[2023-05-30 10:27:42,761][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:245][ERROR][超过失败次数,不再重跑：Navigation failed because page was closed!]
[2023-05-30 10:27:42,761][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:245][ERROR][超过失败次数,不再重跑：Navigation failed because page was closed!]
[2023-05-30 10:27:42,802][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:245][ERROR][超过失败次数,不再重跑：Navigation failed because page was closed!]
[2023-05-30 10:27:42,802][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:245][ERROR][超过失败次数,不再重跑：Navigation failed because page was closed!]
[2023-05-30 10:27:42,838][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:245][ERROR][超过失败次数,不再重跑：Navigation failed because page was closed!
=========================== logs ===========================
navigating to "https://www.amazon.com/dp/B09Y4BVZDC/ref=twister_B0B8X36SQ2?_encoding=UTF8&th=1", waiting until "domcontentloaded"
============================================================]
[2023-05-30 10:27:42,838][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:245][ERROR][超过失败次数,不再重跑：Navigation failed because page was closed!
=========================== logs ===========================
navigating to "https://www.amazon.com/dp/B09Y4BVZDC/ref=twister_B0B8X36SQ2?_encoding=UTF8&th=1", waiting until "domcontentloaded"
============================================================]
[2023-05-30 10:27:42,916][Thread-1:38952][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:27:42,916][Thread-1:38952][task_id:asyncio][base_events.py:1753][ERROR][Future exception was never retrieved
future: <Future finished exception=Error('Target page, context or browser has been closed')>]
playwright._impl._api_types.Error: Target page, context or browser has been closed
[2023-05-30 10:27:45,084][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:81][INFO][检测类型为社交类型]
[2023-05-30 10:27:51,525][Thread-1:38952][task_id:TestAmazonCode.AmzonSelenium][AmzonSelenium.py:242][ERROR][折扣码测试失败, 重新测试, 报错: Target page, context or browser has been closed]
